market_id,market_ticker,series_ticker,end_period_ts,date_utc,price_open,price_low,price_high,price_close,price_mean,price_previous,yes_bid_close,yes_ask_close,volume,open_interest
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1716609600,2024-05-25 00:00:00+00:00,,,,,,0.3,0.24,0.36,0.0,12998.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1716696000,2024-05-26 00:00:00+00:00,,,,,,0.3,0.01,0.3,0.0,12998.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1716782400,2024-05-27 00:00:00+00:00,,,,,,0.3,0.01,0.3,0.0,12998.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1716868800,2024-05-28 00:00:00+00:00,0.3,0.3,0.3,0.3,0.3,0.3,0.01,0.32,100.0,13098.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1716955200,2024-05-29 00:00:00+00:00,,,,,,0.3,0.01,0.32,0.0,13098.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717041600,2024-05-30 00:00:00+00:00,,,,,,0.3,0.01,0.32,0.0,13098.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717128000,2024-05-31 00:00:00+00:00,,,,,,0.3,0.01,0.32,0.0,13098.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717214400,2024-06-01 00:00:00+00:00,0.27,0.27,0.27,0.27,0.27,0.3,0.19,0.32,272.0,12826.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717300800,2024-06-02 00:00:00+00:00,,,,,,0.27,0.01,0.32,0.0,12826.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717387200,2024-06-03 00:00:00+00:00,,,,,,0.27,0.01,0.32,0.0,12826.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717473600,2024-06-04 00:00:00+00:00,,,,,,0.27,0.21,0.31,0.0,12826.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717560000,2024-06-05 00:00:00+00:00,,,,,,0.27,0.25,0.29,0.0,12826.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717646400,2024-06-06 00:00:00+00:00,0.25,0.25,0.26,0.26,0.2501,0.27,0.21,0.32,101.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717732800,2024-06-07 00:00:00+00:00,0.21,0.21,0.21,0.21,0.21,0.26,0.07,0.26,100.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717819200,2024-06-08 00:00:00+00:00,0.2,0.2,0.2,0.2,0.2,0.21,0.07,0.23,35.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1717992000,2024-06-10 00:00:00+00:00,,,,,,0.2,0.12,0.21,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718078400,2024-06-11 00:00:00+00:00,,,,,,0.2,0.12,0.19,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718164800,2024-06-12 00:00:00+00:00,,,,,,0.2,0.07,0.15,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718251200,2024-06-13 00:00:00+00:00,,,,,,0.2,0.07,0.2,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718337600,2024-06-14 00:00:00+00:00,,,,,,0.2,0.01,0.23,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718424000,2024-06-15 00:00:00+00:00,,,,,,0.2,0.05,0.18,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718510400,2024-06-16 00:00:00+00:00,,,,,,0.2,0.01,0.23,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718596800,2024-06-17 00:00:00+00:00,0.16,0.16,0.16,0.16,0.16,0.2,0.05,0.22,100.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718683200,2024-06-18 00:00:00+00:00,,,,,,0.16,0.02,0.15,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718769600,2024-06-19 00:00:00+00:00,,,,,,0.16,0.02,0.15,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718856000,2024-06-20 00:00:00+00:00,,,,,,0.16,0.03,0.15,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1718942400,2024-06-21 00:00:00+00:00,,,,,,0.16,0.02,0.15,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719028800,2024-06-22 00:00:00+00:00,,,,,,0.16,0.02,0.15,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719115200,2024-06-23 00:00:00+00:00,,,,,,0.16,0.02,0.15,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719201600,2024-06-24 00:00:00+00:00,,,,,,0.16,0.02,0.14,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719288000,2024-06-25 00:00:00+00:00,,,,,,0.16,0.03,0.12,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719547200,2024-06-28 00:00:00+00:00,,,,,,0.16,0.03,0.14,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719633600,2024-06-29 00:00:00+00:00,,,,,,0.16,0.04,0.14,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719720000,2024-06-30 00:00:00+00:00,,,,,,0.16,0.04,0.13,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719806400,2024-07-01 00:00:00+00:00,,,,,,0.16,0.04,0.14,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719892800,2024-07-02 00:00:00+00:00,,,,,,0.16,0.04,0.12,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1719979200,2024-07-03 00:00:00+00:00,,,,,,0.16,0.04,0.12,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1720065600,2024-07-04 00:00:00+00:00,,,,,,0.16,0.04,0.13,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1720238400,2024-07-06 00:00:00+00:00,,,,,,0.16,0.01,0.08,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1720324800,2024-07-07 00:00:00+00:00,,,,,,0.16,0.01,0.09,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1720584000,2024-07-10 00:00:00+00:00,,,,,,0.16,0.01,0.13,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1720670400,2024-07-11 00:00:00+00:00,,,,,,0.16,0.01,0.1,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1720756800,2024-07-12 00:00:00+00:00,,,,,,0.16,0.01,0.09,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1720929600,2024-07-14 00:00:00+00:00,,,,,,0.16,0.01,0.1,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1721188800,2024-07-17 00:00:00+00:00,,,,,,0.16,0.02,0.1,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1721534400,2024-07-21 00:00:00+00:00,,,,,,0.16,0.02,0.1,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1721620800,2024-07-22 00:00:00+00:00,,,,,,0.16,0.02,0.12,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1722484800,2024-08-01 00:00:00+00:00,,,,,,0.16,0.02,0.11,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1722571200,2024-08-02 00:00:00+00:00,,,,,,0.16,0.02,0.11,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1722657600,2024-08-03 00:00:00+00:00,,,,,,0.16,0.02,0.09,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1722916800,2024-08-06 00:00:00+00:00,,,,,,0.16,0.02,0.05,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1723003200,2024-08-07 00:00:00+00:00,,,,,,0.16,0.02,0.09,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1723089600,2024-08-08 00:00:00+00:00,,,,,,0.16,0.02,0.08,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1723176000,2024-08-09 00:00:00+00:00,,,,,,0.16,0.01,0.08,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1723262400,2024-08-10 00:00:00+00:00,,,,,,0.16,0.01,0.08,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1723521600,2024-08-13 00:00:00+00:00,,,,,,0.16,0.02,0.08,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1723608000,2024-08-14 00:00:00+00:00,,,,,,0.16,0.02,0.06,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1723694400,2024-08-15 00:00:00+00:00,,,,,,0.16,0.02,0.05,0.0,12727.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1723953600,2024-08-18 00:00:00+00:00,0.02,0.02,0.02,0.02,0.02,0.16,0.01,0.05,50.0,12777.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1724040000,2024-08-19 00:00:00+00:00,,,,,,0.02,0.01,0.08,0.0,12777.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1724126400,2024-08-20 00:00:00+00:00,,,,,,0.02,0.01,0.06,0.0,12777.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1724212800,2024-08-21 00:00:00+00:00,,,,,,0.02,0.01,0.04,0.0,12777.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1724385600,2024-08-23 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.04,10.0,12777.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1724644800,2024-08-26 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.03,60.0,12777.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1724731200,2024-08-27 00:00:00+00:00,,,,,,0.01,0.0,0.03,0.0,12777.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1724904000,2024-08-29 00:00:00+00:00,0.03,0.03,0.1,0.1,0.0492,0.01,0.01,0.06,59.0,12752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1724990400,2024-08-30 00:00:00+00:00,,,,,,0.1,0.01,0.06,0.0,12752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725076800,2024-08-31 00:00:00+00:00,,,,,,0.1,0.01,0.05,0.0,12752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725249600,2024-09-02 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.04,92.0,12752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725336000,2024-09-03 00:00:00+00:00,,,,,,0.01,0.01,0.03,0.0,12752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725422400,2024-09-04 00:00:00+00:00,,,,,,0.01,0.01,0.03,0.0,12752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725508800,2024-09-05 00:00:00+00:00,,,,,,0.01,0.01,0.02,0.0,12752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725595200,2024-09-06 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,1000.0,12752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725681600,2024-09-07 00:00:00+00:00,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,1.0,12753.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725854400,2024-09-09 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.02,200.0,12753.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1725940800,2024-09-10 00:00:00+00:00,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.03,999.0,13752.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1726027200,2024-09-11 00:00:00+00:00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,2055.0,15807.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1726113600,2024-09-12 00:00:00+00:00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,1400.0,17207.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1726200000,2024-09-13 00:00:00+00:00,0.02,0.02,0.03,0.02,0.0201,0.02,0.01,0.02,3331.0,20538.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1726286400,2024-09-14 00:00:00+00:00,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.02,456.0,20771.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1726545600,2024-09-17 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.02,0.0,0.02,2.0,20773.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1726891200,2024-09-21 00:00:00+00:00,,,,,,0.01,0.0,0.01,0.0,20773.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1726977600,2024-09-22 00:00:00+00:00,,,,,,0.01,0.0,0.02,0.0,20773.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1727150400,2024-09-24 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.02,10.0,20773.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1727496000,2024-09-28 00:00:00+00:00,,,,,,0.01,0.0,0.01,0.0,20773.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1727582400,2024-09-29 00:00:00+00:00,,,,,,0.01,0.0,0.01,0.0,20773.0
kalshi:BTCMAX100-24-SEP30-100000,BTCMAX100-24-SEP30-100000,KXBTCMAX100,1727668800,2024-09-30 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,500.0,21273.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712030400,2024-04-02 00:00:00+00:00,0.5,0.5,0.59,0.59,0.542,,0.01,0.59,250.0,250.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712116800,2024-04-03 00:00:00+00:00,0.36,0.34,0.43,0.39,0.3726,0.59,0.37,0.4,424.0,440.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712203200,2024-04-04 00:00:00+00:00,0.4,0.39,0.42,0.39,0.399,0.39,0.38,0.4,519.0,581.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712289600,2024-04-05 00:00:00+00:00,0.4,0.4,0.57,0.55,0.4553,0.39,0.42,0.99,591.0,832.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712376000,2024-04-06 00:00:00+00:00,0.5,0.44,0.52,0.48,0.4758,0.55,0.4,0.48,546.0,851.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712462400,2024-04-07 00:00:00+00:00,0.47,0.43,0.56,0.56,0.4629,0.48,0.49,0.56,489.0,1328.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712548800,2024-04-08 00:00:00+00:00,0.56,0.56,0.58,0.58,0.5613,0.56,0.5,0.58,15.0,1343.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712635200,2024-04-09 00:00:00+00:00,0.64,0.63,0.7,0.63,0.6798,0.58,0.57,0.71,405.0,1678.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712721600,2024-04-10 00:00:00+00:00,0.57,0.48,0.57,0.53,0.5184,0.63,0.4,0.57,1706.0,1886.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712808000,2024-04-11 00:00:00+00:00,0.54,0.45,0.66,0.65,0.542,0.53,0.4,0.66,430.0,2220.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712894400,2024-04-12 00:00:00+00:00,0.53,0.53,0.62,0.62,0.5589,0.65,0.57,0.66,1492.0,3393.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1712980800,2024-04-13 00:00:00+00:00,0.57,0.34,0.57,0.34,0.3595,0.62,0.34,0.65,1086.0,4389.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713067200,2024-04-14 00:00:00+00:00,0.4,0.13,0.4,0.13,0.346,0.34,0.13,0.43,35.0,4393.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713153600,2024-04-15 00:00:00+00:00,0.22,0.21,0.22,0.22,0.2184,0.13,0.19,0.6,729.0,5122.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713240000,2024-04-16 00:00:00+00:00,0.19,0.1,0.19,0.1,0.1353,0.22,0.08,0.22,1109.0,5282.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713326400,2024-04-17 00:00:00+00:00,0.15,0.09,0.16,0.16,0.1261,0.1,0.16,0.22,1718.0,5816.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713412800,2024-04-18 00:00:00+00:00,0.16,0.03,0.16,0.06,0.0779,0.16,0.06,0.11,763.0,6448.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713499200,2024-04-19 00:00:00+00:00,0.11,0.11,0.22,0.13,0.1507,0.06,0.07,0.13,132.0,6534.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713585600,2024-04-20 00:00:00+00:00,0.13,0.1,0.2,0.1,0.175,0.13,0.09,0.2,1137.0,7266.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713672000,2024-04-21 00:00:00+00:00,0.12,0.1,0.12,0.1,0.1189,0.1,0.09,0.17,19.0,7249.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713758400,2024-04-22 00:00:00+00:00,0.09,0.09,0.18,0.18,0.1539,0.1,0.1,0.18,1368.0,7234.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713844800,2024-04-23 00:00:00+00:00,0.13,0.11,0.21,0.21,0.1619,0.18,0.1,0.22,500.0,7239.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1713931200,2024-04-24 00:00:00+00:00,0.2,0.09,0.2,0.17,0.1605,0.21,0.07,0.17,335.0,7530.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1714017600,2024-04-25 00:00:00+00:00,0.08,0.07,0.08,0.07,0.0799,0.17,0.03,0.06,162.0,7532.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1714104000,2024-04-26 00:00:00+00:00,0.03,0.01,0.06,0.06,0.0316,0.07,0.0,0.05,497.0,7664.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1714190400,2024-04-27 00:00:00+00:00,0.04,0.04,0.12,0.12,0.0639,0.06,0.01,0.06,1598.0,9034.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1714276800,2024-04-28 00:00:00+00:00,0.05,0.05,0.06,0.06,0.0513,0.12,0.01,0.06,23.0,9057.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1714363200,2024-04-29 00:00:00+00:00,0.01,0.01,0.01,0.01,0.01,0.06,0.0,0.05,9.0,9066.0
kalshi:BTCMAXM-24APR-74999.99,BTCMAXM-24APR-74999.99,KXBTCMAXM,1714449600,2024-04-30 00:00:00+00:00,,,,,,0.01,0.0,0.02,0.0,9066.0
kalshi:BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR-74999.99,KXBTCMAXM,1711166400,2024-03-23 00:00:00+00:00,0.15,0.09,0.15,0.14,0.1337,,0.1,0.14,156.0,155.0
kalshi:BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR-74999.99,KXBTCMAXM,1711252800,2024-03-24 00:00:00+00:00,0.14,0.1,0.8,0.25,0.3286,0.14,0.24,0.3,6787.0,6521.0
kalshi:BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR-74999.99,KXBTCMAXM,1711339200,2024-03-25 00:00:00+00:00,0.3,0.13,0.31,0.18,0.2032,0.25,0.16,0.18,301.0,6630.0
kalshi:BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR-74999.99,KXBTCMAXM,1711425600,2024-03-26 00:00:00+00:00,0.17,0.17,0.44,0.37,0.3108,0.18,0.31,0.37,3485.0,8895.0
kalshi:BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR-74999.99,KXBTCMAXM,1711512000,2024-03-27 00:00:00+00:00,0.35,0.18,0.37,0.19,0.2471,0.37,0.13,0.27,316.0,8977.0
kalshi:BTCMAXM-24MAR-74999.99,BTCMAXM-24MAR-74999.99,KXBTCMAXM,1711598400,2024-03-28 00:00:00+00:00,0.27,0.06,0.32,0.12,0.1788,0.19,0.07,0.13,1128.0,9295.0
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,KXBTCMAXM,1714708800,2024-05-03 00:00:00+00:00,0.52,0.5,0.54,0.54,0.5036,,0.01,0.57,121.0,120.0
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,KXBTCMAXM,1714795200,2024-05-04 00:00:00+00:00,0.57,0.57,0.72,0.72,0.6316,0.54,0.7,0.78,989.0,1109.0
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,KXBTCMAXM,1714881600,2024-05-05 00:00:00+00:00,0.78,0.78,0.86,0.78,0.8467,0.72,0.76,0.81,1589.0,1493.0
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,KXBTCMAXM,1714968000,2024-05-06 00:00:00+00:00,0.81,0.81,0.9,0.86,0.8754,0.78,0.85,0.89,41.0,1493.0
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,KXBTCMAXM,1715054400,2024-05-07 00:00:00+00:00,0.85,0.82,0.85,0.82,0.8476,0.86,0.77,0.86,25.0,1516.0
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,KXBTCMAXM,1715140800,2024-05-08 00:00:00+00:00,0.83,0.71,0.83,0.71,0.7353,0.82,0.73,0.76,440.0,1705.0
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,KXBTCMAXM,1715227200,2024-05-09 00:00:00+00:00,0.73,0.59,0.73,0.62,0.6888,0.71,0.61,0.64,291.0,1516.0
kalshi:BTCMAXM-24MAY-64999.99,BTCMAXM-24MAY-64999.99,KXBTCMAXM,1715313600,2024-05-10 00:00:00+00:00,0.61,0.61,0.75,0.7,0.6546,0.62,0.69,0.76,458.0,1916.0
